"source_paper","app_awareness","venue_raw","venue_source","raw_reference","suspected_fp"
"Short Pairing-Free Blind Signatures with Exponential Security.","2","","none","1. We prove this by showing that for any ﬁxed view ∆such that Prrπ “ ∆|b “ 1s ą 0, there exists a unique value of the randomness η that makes π “ ∆for the cases b “ 0 and b “ 1. For both the cases b “ 0 and b “ 1, we now show that π “ ∆if and only if for each i P t0, 1u, it holds that γpiq 1 “ y1 bi ∆{y∆ i , γpiq 2 “ c∆ i {c1 bi ∆, rpiq 1 “ s1 bi ∆´ s∆ i ¨ pγpiq 1 {γpiq 2 q , rpiq 2 “ t1 bi ∆´ γpiq 1 ¨ t∆ i , (66) 53 where the superscript p¨q∆represents the corresponding value in ∆. From the algorithms BS3.U1 and BS3.U2, it is clear that the “only if” part holds. For the “if” part, suppose (66) holds. Since the randomness of A is ﬁxed, the view of A can diﬀer only on the outputs c0, c1 from the oracle U1 or the output pσ0, σ1q from the oracle U2. Since both signatures in ∆are valid, we have A∆ i “ gs∆ i X∆´c∆ i ¨y∆ i , C∆ i “ gt∆ i Z∆y∆ i . (67) c1 bi ∆“ Hpgs1 bi ∆ X∆´y1 bi ∆¨c1 bi ∆ } gt1 bi ∆ Z∆y1 bi ∆ } m∆ biq . (68) For ci where i P t0, 1u, suppose the values in the view of A that have already determined when ci is generated, which must include pX, mi, Ai, Ciq, are consistent with ∆. By p63q, we have ci “ γpiq 2 ¨ Hpgrpiq 1 A γpiq 1 {γ2piq i } grpiq 2 C γpiq 1 i } mbiq “ γpiq 2 ¨ Hpgrpiq 1 A∆ i γpiq 1 {γ2piq } grpiq 2 C∆ i γpiq 1 } m∆ biq “ γpiq 2 ¨ Hpgrpiq 1 `s∆ i ¨pγpiq 1 {γpiq 2 qX∆´y∆ i ¨c∆ i ¨pγpiq 1 {γpiq 2 q } grpiq 2 `γpiq¨t∆ i Z∆y∆ i ¨γpiq 1 } m∆ biq “ γpiq 2 ¨ Hpgs1 bi ∆ X∆´y1 bi ∆¨c1 bi ∆ } gt1 bi ∆ Z∆y1 bi ∆ } m∆ biq “ γpiq 2 ¨ c1 bi ∆“ c∆ i . where the third equality is due to (67), the fourth equality is due to (66), and the ﬁnal equality is due to (68). Then, consider the step when pσ0, σ1q are output. Suppose the current view, which contains Ti, is consistent with ∆. By (63), we have y1 bi “ γpiq 1 ¨ yi “ γpiq 1 ¨ y∆ i “ y1 bi ∆, s1 bi “ rpiq 1 ` sipγpiq 1 {γpiq 2 q “ rpiq 1 ` s∆ i pγpiq 1 {γpiq 2 q “ s1 bi ∆, t1 bi “ rpiq 2 ` γpiq 1 ¨ ti “ rpiq 2 ` γpiq 1 ¨ t∆ i “ t1 bi ∆, c1 bi “ ci{γpiq 2 “ c∆ i {γpiq 2 “ c1 bi ∆, which implies pσ0, σ1q “ pσ∆ 0 , σ∆ 1 q. Therefore, by induction, if (66) holds, we know π “ ∆. [\\ 54","True"
"New Records in Collision Attacks on SHA-2.","1","","none","7. Draft, F.: Public comments on the draft federal information processing standard (fips) draft fips 180-2, secure hash standard (shs)","True"
"On the Lattice Isomorphism Problem, Quadratic Forms, Remarkable Lattices, and Cryptography.","1","","none","42. Serre, J.P.: A Course in Arithmetic, vol.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","[MPRV09]. Definition A.1 (CDO Mechanism). A mechanism Φ is said to satisfy computational (ϵ, δ)-differential obliviousness iff for any probabilistic polynomial-time (p.p.t.) adversary A for any two neighboring input configurations x ∼X x, it holds that Pr h ExptA Φ(1λ, x) = 1 i ≤eϵ · Pr h ExptA Φ(1λ, x′) = 1 i + δ + negl(λ) where ExptA Φ(1λ, x) is the randomized experiment where we execute the mechanism Φ using security parameter λ and interacting with the adversary A, and at the end we output whatever A outputs. We extend our composition theorem to work even when the second mechanism M2 satisfies the above CDO notion. Corollary A.2 (Composition when M2 satisfies CDO). Suppose that an algorithm M1 : X →Y satisfies (ϵ1, δ1)-NPDO w.r.t. ∼X and ∼Y, and moreover, the view space V and output space Y of M1 is finite or countably infinite. Suppose that M2 : Y →Z satisfies (ϵ2, δ2)-CDO w.r.t. ∼Y. Then, the composed mechanism M2 ◦M1 : X →Z satisfies (ϵ1 + ϵ2, δ1 + δ2)-CDO. 31 Proof. Fix any neighboring input x, x′. By Lemma 4.1, there exists an (ϵ1, δ1)-matching w : (V1 × Y)×(V1×Y) →[0, 1] w.r.t natural neighbor notion ∼in the product space V1×Y: (v1, y) ∼(v′ 1, y′) when v1 = v′ 1 and y ∼Y y′. We want to prove that, for any p.p.t. adversary A, Pr h ExptA M2◦M1(1λ, x) = 1 i ≤eϵ1+ϵ2 · Pr h ExptA M2◦M1(1λ, x′) = 1 i + δ1 + δ2 + negl(λ). For any p.p.t. adversary A, we denote adversary A(v1), whose behavior is the same as the adversary A when it is given the auxiliary information v1 (which should be polynomial-length). We have Pr h ExptA M2◦M1(1λ, x) = 1 i = X (v1,y)∈V1×Y Pr[ExecM1(x) = (v1, y)] · Pr h ExptA(v1) M2 (1λ, y) = 1 i (Use condition (b) and (d) of the matching) ≤ X (v1,y)∈V1×Y,y′∼Yy w ","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. If M2 : Y →Z satisfies (ϵ2, δ2)-CDO w.r.t. ∼Y, then, the composed mechanism M2 ◦M1 : X →Z satisfies (ϵ1 + ϵ2, δ1 + δ2)-CDO.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","2. If M2 satisfies (ϵ2, δ2)-computational-NPDO w.r.t. ∼Y and ∼Z, then M2 ◦M1 satisfies (ϵ1 + ϵ2, δ1 + δ2)-computation-NPDO. Before we prove this corollary, we first provide the following lemma: Lemma A.6. Supopse mechanism M is computationally indistinguishable from mechanism M′ and M′ is (ϵ, δ)-CDO, then M is also (ϵ, δ)-CDO. Proof. Since M is computationally indistinguishable from mechanism M′, we have that for any p.p.t. A and any input x, Pr h ExptA M(1λ, x) = 1 i ≤Pr h ExptA M′(1λ, x) = 1 i + negl(λ). Thus, for any neighboring input x ∼X x′ Pr h ExptA M(1λ, x) = 1 i ≤Pr h ExptA M′(1λ, x) = 1 i + negl(λ) ≤eϵ  Pr h ExptA M′(1λ, x′) = 1 i + δ + negl(λ) ≤eϵ  Pr h ExptA M(1λ, x′) = 1 i + negl(λ)  + δ + negl(λ) ≤eϵ Pr h ExptA M(1λ, x′) = 1 i + δ + negl(λ). Proof of Corollary A.5. When M2 is CDO: By the definition of computational-NPDO, we know that there exists an (ϵ1, δ1)-statistical NPDO mechanism M′ 1 that is computationally indistinguish-able from M1. We now prove that M2 ◦M1 is computationally indistinguishable from M2 ◦M′1 with a standard argument for “post-processing” (where M2 is the post-process step). Suppose there is a p.p.t. adversary A that can distinguish M2 ◦M1 and M2 ◦M′1 with a non-negligible advantage. Then, we simply build an p.p.t. adversary B that takes the challenge input x from A, runs the execution of the first mechanism, ExecM1(x), takes the output of the first mechanism as y and receives an execution from the environment (ExecM2(1λ, y) or ExecM′ 2(1λ, y), depending on the ex-periment). It then sends the view in ExecM1(x) and the whole execution of the second mechanism to A and outputs what A outputs. B correctly simulates the input for A, so B can distinguish M1 33 and M′ 1 with non-negligible advantage, which is a contradiction. Thus, we know that M2 ◦M1 is computationally indistinguishable from M2 ◦M′1, which is an (ϵ1 + ϵ2, δ1 + δ2)-CDO mechanism by Corollary A.2. Finally, by Lemma A.6, M2 ◦M1 is (ϵ1 + ϵ2, δ1 + δ2)-CDO. When M2 is computational-NPDO: By the definition of computational-NPDO, we know that there exists an (ϵ1, δ1)-statistical NPDO mechanism M′ 1 that is computationally indistinguishable from M1. Also, there exists an (ϵ2, δ2)-statistical NPDO mechanism M′ 2 that is computationally indistinguishable from M2. We only need to show that M2◦M1 is computationally indistinguishable from M′ 2 ◦M′ 1 and then by our main composition theorem for statistical NPDO mechanism 3.6, we can prove the statement. Let a hybrid mechanism be M′ 2 ◦M1. By a similar argument as the first case in this proof, we have that M′ 2 ◦M1 is computationally indistinguishable from M′ 2 ◦M′","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. We only need to prove that M′ 2 ◦M1 is computationally indistinguishable from M2 ◦M1. Suppose there is a p.p.t. A that distinguishes M′ 2 ◦M1 and M2 ◦M1. We can build a p.p.t. B that distinguishes M′ 2 and M2 with non-negligible advantage: B takes the challenge input x from A, samples an execution from M1 and then submits the output of M1 as the challenge input. When B gets the view and the output from M2 or M′ 2, it sends the view, the output and also the view of ExecM1(x) to A. Then B outputs what A outputs. Since B correctly simulates the input distribution for A, B can distinguish M′ 2 and M2 with a non-negligible advantage, which is a contradiction. B Deferred Proofs B.1 Proof for basic NPDO properties Proof of Theorem 3.5:(ϵ, δ)-NPDO implies (ϵ, δ)-DO. Let V be the sample space of ViewM. Con-sider all those Sv ⊆V. We know N(Sv × Y) = Sv × Y. Therefore, Pr[ViewM(x) ∈Sv] = Pr[ExecM(x) ∈Sv × Y] ≤eϵ Pr[ExecM(x′) ∈N(Sv × Y)] + δ = eϵ Pr[ViewM(x′) ∈Sv] + δ. Proof of Lemma 3.7: Strongly NP and DO imply NPDO. Fix a pair of neighboring input x, x′. By the strongly neighbor-preserving definition, for any y, y′ ∈Y such that Pr[M(x) = y] > 0 and Pr[M(x′) = y′] > 0, it must be that y ∼Y y′. For any subset S ⊆V × Y, define the partial set V (S) := {v|∃(v, y) ∈S}. Then, we have Pr[ExecM(x) ∈S] ≤Pr[ViewM(x) ∈V (S)] ≤eϵ Pr[ViewM(x′) ∈V (S)] + δ ≤eϵ Pr[ExecM(x′) ∈N(S)] + δ. Proof of Lemma 3.9:(ϵ, δ)-NP and DO imply NPDO. We slightly abuse the notation of N(·) to de-note the “neighbor set” for Y and also the V × Y, as defined in Definition 3.8 and Definition 3.4. Fix a pair of neigboring input x, x′. For any S ⊆V ×Y, denote the partial set Sv = {y |∃(v, y) ∈S}. 34 Let µ(v) = min(Pr[ViewM(x) = v], eϵ1 Pr[ViewM(x′) = v]). It’s trivial that P v∈V µ(v) ≤1. Also, since M is (ϵ1, δ1)-DO, we have P v∈V µ(v) ≥1 −δ1. Then, Pr[ExecM(x) ∈S] = X v∗∈V Pr[ViewM(x) = v∗] Pr[(v, y) ←ExecM(x) : y ∈Sv∗|v = v∗] ≤δ1 + X v∗∈V µ(v∗) Pr[(v, y) ←ExecM(x) : y ∈Sv∗|v = v∗] ≤δ1 + X v∗∈V µ(v∗)(eϵ Pr[(v′, y′) ←ExecM(x′) : y′ ∈N(Sv∗) v′ = v∗ + δ2) ≤δ1 + δ2 + X v∗∈V µ(v∗)(eϵ Pr[(v′, y′) ←ExecM(x′) : y′ ∈N(Sv∗) v′ = v∗ ) ≤δ1 + δ2 + X v∗∈V eϵ1 Pr[ViewM(x′) = v∗]eϵ2 Pr[(v′, y′) ←ExecM(x′) : y′ ∈N(Sv∗) v′ = v∗ =δ1 + δ2 + eϵ1+ϵ2 Pr[ExecM(x′) ∈N(S)]. B.2 Proofs of Lemma 4.1 Proof. For any matching w, we use the notation of the partial sum of the matching: for any a ∈Ω, w(a, ·) := P b∼a w(a, b). Similarly, for any b ∈Ω, we have w(·, b) := P a∼b w(a, b). We also define the size of a matching w as |w| := P a,b,a∼b w(a, b). We first prove that if there is an (ϵ, δ)-matching, the first statement holds. We prove it by contradiction. Suppose there is a set S violates the first condition, i.e., Pr[A ∈S] > eϵ Pr[B ∈ N(S)] + δ, while there is an (ϵ, δ)-matching w. We have that Pr[A ∈S] −P a∈S,b∼x w(a, b) ≥ Pr[A ∈S] −eϵ Pr[B ∈N(S)] > δ. Then, 1 −P a,b,a∼b w(a, b) =  Pr[A ∈S] −P a∈S,b∼a w(a, b)  +  Pr[A ∈Ω/S] −P a∈Ω/S,b∼a w(a, b)  > δ + 0. So P a,b w(a, b) < 1 −δ, which contradicts the condition (d) of the matching. Now, we prove that if the first statement holds, we can find an (ϵ, δ)-matching w. This direction is more challenging. We first prove it assuming Ωis finite. Let w∗be the “max legal” matching. When we say w∗is legal, we mean that it satisfies the condition (a)-(c) for (ϵ, δ)-matching. Also, the maximality of w∗means the the size of w∗is more than or equal to any other leagl matching w. We prove that, if |w∗| < 1−δ, then we can find a set S that violates the condition in the first statement. Let S0 be the set of all those a ∈Ωthat are not “saturated”, i.e., P b∼a w∗(a, b) < Pr[A = a]. Now, for each iteration, we keep expanding the set Si to Si+1. Define Ti := {a ∈A|∃b ∈N(Si), w∗(a, b) > 0}. Let Si+1 = Si ∪Ti. We keep expanding the set. Since Ωis finite, there exists a maximal Si that cannot be expanded, i.e., Si ∪Ti = Si. Notice that for i, all b ∈N(Si+1) are saturated. Otherwise, we can find a pair of unsaturated vertices a0, bi, such that there exists an alternating path a0, b0, a1, b1, · · · , ai, bi where for all j ∈[i −1], aj ∼bj and w∗(aj+1, bj) > 0. Now, let ∆= min{Pr[A = a] −w∗(a, ·), eϵ Pr[B = b] −w∗(·, b), minj∈[i]{w∗(aj+1, bj)}}. We know ∆>","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","0. For each j ∈[i −1], we simply raise w∗(aj, bj) by ∆and decrease w∗(aj+1, bj) by ∆. This procedure raises the size of w∗by ∆while preserving all legal conditions, which breaks the maximality of w∗. Now, we argue that this maximal set Si violates the first statement. We first notice that all a ∈Ω/Si are saturated. So Pr[A ∈Ω/Si] −P a∈Ω/Si w∗(a, ·) = 0. Then, Pr[A ∈Si] − 35 P a∈Si w∗(a, ·) = (Pr[A ∈Si] −P a∈Si w(a, ·)) + (Pr[A ∈Ω/Si] −P a∈Ω/Si w(a, ·)) = 1 −|w∗| > δ. Now, we know that all b ∈N(Si) are saturated. Also, N(Si) are only saturated by the vertices in Si, otherwise we can expand Si more. So we have that Pr[A ∈Si] −eϵ Pr[B ∈N(Si)] = Pr[A ∈ Si] −P a∈Si,b∈N(Si),a∼b w(a, b) > δ. Therefore, Si violates the condition in the first statement. Now we discuss the case when Ωis countable infinite. We will try to use the same argument as the finite case, but we need to handle a few additional details. First, is the maximal matching w∗well-defined and attainable in the infinite case? This turns out to be non-trivial. Luckily, our matching problem can be seen as a “locally finite” network flow problem in a countable inifinite graph. Due to the Theorem 5.1 in Aharoni et al.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","[ABG+11]4, the maximum flow is attainable for any countable infinite and locally finite graph, which implies the maximum matching in our setting is well-defined and attainable in our case. Notice that the axiom of choice is assumed in the proof from Aharoni et al. Also, the expanding procedure could take infintie number of steps to stop. Now, we can simply define the set Sfinal that violates the condition as the union of all Si for i ∈0, 1, 2 . . .. This maximal set Sfinal is well-defined by Zorn’s Lemma. Next, we know that all y ∈N(Sfinal) are saturated. Although the number of vertices in N(Sfinal) could be infinite, there exists a finite-length alternative path from an unsaturated x to each y in N(Sfinal), since our expanding prodcedure goes in round i ∈0, 1, 2 · · ·. So if there is any unsaturated y ∈N(Sfinal), the maximality of w∗are broken. Every other parts of the proof still hold in the countable infinite case. B.3 Proofs for the Stable Compaction Algorithm Proof of Theorem 5.1: RandBin’s correctness. We prove the correctness statement by induction. We assume that for the first i −1 iteration, Bin1 . . . Bini−1 have the correct real elements and also, no real elements have been truncated. Now, in the i-th iteration, we will read the input array up to index cnt[i] + s. Since s is the upper bound on the additive error of the prefix-sum mechanism. we have |cnt[i] −P j≤i ρj| ≤s and thus, cnt[i] + s ≥P j≤i ρj. Then, we know the real elements between I hP j<i ρj + 1 i to I hP j≤i ρj i will be visited. By the assumption, they are not moved to the bins before, so they must still be in the buffer. Then, the algorithm obliviously sort the buffer and correctly move those real elements to Bini. Now, the real elements from I[P j≤i ρj + 1] to I[cnt[i] + s] are in Buf. Again, since |cnt[i] −P j≤i ρj| ≤s, we have cnt[i] + s −P j≤i ρj ≤2s. So there will be no more than 2s real elements and after another round of oblivious sorting, no real elements will be truncated. Finally, we have ρi ≥Z/2, so P i≤B ρi ≥BZ/2 ≥L ≥|I|. Thus, we will visit the whole input and all the real elements will be moved to the correct bins. The constant in s. We need to ensure that s = 15 ϵ log2 L log 1 δ is indeed an upper bound on the support of G(ϵ2, δ2) and also the additive error of PreﬁxSumϵ3,δ3 on at most L integers. The support of G(ϵ2, δ2) is [0, 2 ϵ2 ln 2 δ2 + O(1)]. According to Lemma 2.8 and Theorem 3.6 in","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","[CSS10] and using a union bound, for the release of all L prefix sums, the error will be bounded by 2 √ 2 ϵ3 (log L)1.5 ln 2L δ3 with probability 1 −δ. We can simply move the utility failure probability δ to the privacy failiure probability by releasing all correct prefix sums when any error exceeds the bound. So the prefix sum mechanism will be (ϵ2, δ2) private and the error will be bounded by 2 √ 2 ϵ3 (log L)1.5 ln 2L δ3 with probability","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. Finally, plugging in ϵ2 = ϵ3 = ϵ 3 and δ2 = δ3 = δ 3, it can be verified that the constant 4A followup paper by Lochbihler","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","[Loc22] pointed out and fixed some technical issues of the proof in Aharoni et al.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","[ABG+11]. 36 15 is big enough. Proof of Theorem 5.2: RandBin’s runtime. Before each iteration, Buf has size at most 2s. For each iteration i, we will move at most cnt[i] −cnt[i −1] + s elements to the buffer. Since |cnt[i] − P j≤i ρj| ≤s and |cnt[i −1] −P j≤i−1 ρj| ≤s, we have cnt[i] −cnt[i −1] ≤ρi + 2s. Then, cnt[i] −cnt[i −1] + s ≤ρi + 2s ≤Z + 2s ≤4s. Thus, we know the buffer size cannot be more than 6s, which implies that each oblivious sorting on Buf takes O(s log s) time. Also, we know Z = 2s, so we have B = ⌈L s ⌉+1. The total time complexity will be O(Bs log s) = O(L log s). Since |I| = Ω ","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. A substitution transforms I to I′. This is an easy case. Fix any (L, cnt, ρ) ∈V × Y such that Pr[Exec(I) = (L, cnt, ρ)] >","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","0. Let’s assume that the substituted elements x are placed in Bini in the bin representation out(I, L, ρ). Since I and I′ only differ by a substitution, x will be in Bin′ i in the bin representation out(I′, L, ρ) with the same index i. All other bins are exactly the same. Also, the i-th bin will have real bin loads differ at most one. Therefore, by the definition of neighboring relation for bin representation, we know out(I, L, ρ) ∼B out(I′, L, ρ). Thus, in this case, given any S ⊆V ×Y, S ⊆N(S). Moreover, the equation Pr[Exec(I) = (L, cnt, ρ)] = Pr[Exec(I′) = (L, cnt, ρ)] trivially holds in this case because |I| = |I′|. Case","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","2. An insertion or deletion transforms I to I′. Fix any (L, cnt, ρ) ∈V × Y such that Pr[Exec(I) = (L, cnt, ρ)] > 0. 37 (i) Suppose an element x is deleted from I to form I′. Suppose i is the index of the bin in out(I, L, ρ) that contains x; observe the choice of B ensures that i < B. We write ρ = (ρ1, . . . , ρB). We consider a ρ′ = (ρ′ 1, . . . , ρ′ B), such ρ′ i+1 = ρi+1−1 and ρ′ j = ρj for j ̸= i+1. We first prove that out(I, L, ρ) ∼B out(I′, L, ρ′). We only need to check the bin load condition and the other two conditions are naturally satisfied. We write out(I, L, ρ) = (Bini : i ∈[B]) and out(I′, L, ρ′) = (Bin′ i : i ∈[B]). It is easy to see that Bin1 = Bin′ 1, . . . , Bini−1 = Bin′ i−1. Also, Bini+2 = Bin′ i+2, . . . , BinB = Bin′ B, because ρ′ i+1 = ρi+1 −1 offsets the influence of the deletion of x for all following bins. Thus, only bin i and i + 1 will be different in out(I, L, ρ) and out(I, L, ρ′). For example, suppose I = a⊥bcd⊥. . . , I′ = abcd⊥. . . where a, b, c, d are the real elements and ⊥denotes the filler elements. Assuming ρ = (3, 3, . . . ) and ρ′ = (3, 2, . . . ), the corresponding bin representation will be a⊥b cd⊥and abc d⊥⊥, where the first two bins will have different bin loads and the differences are at most one for each bin. More formally, since ρi = ρ′ i and I′ is missing the element x, Bini has the particular element x, while Bin′ i has the element I[P j≤i yj + 1] instead (which will be the same as I′[P j≤i yj]). Thus, the real element numbers in Bini and Bin′ i may differ by at most one. Also, Bin′ i+1 simply misses the first element in Bini+1 and every other elements are the same. So the real element numbers in Bini+1 and Bin′ i+1 may differ by at most one. Henceforce, we prove that out(I, L, ρ) ∼B out(I′, L, ρ′). For convenience, we define a mapping φL : Y →Y, such that it maps every ρ to ρ′ as the construction above. Notice that φL relies on L because the bin size Z and the bin number B relies on a fixed L, and then we restrict dom(φL) to those ρ that have exactly B bins of size Z. We then prove φL(ρ) is injective by contradiction. Suppose there are ρ0, ρ1 ∈dom(φL) such that ρ0 ̸= ρ1 but φL(ρ0) = φL(ρ1). Assume x is in Bini0 in out(I, L, ρ0) and in Bini1 in out(I, L, ρ1), and i0 < i1 without loss of generality. We know that the prefix ρ0 1...i0 are the same as the pre-fix φL(ρ0)1,...,i0 by the construction of φL. Also, the prefix ρ1 1,...,i1 are the same as the prefix φL(ρ1)1,...,i1. Thus, the prefix ρ0 1,...,i0 are the same as the prefix ρ1 1,...,i0 and by the definition of out, x should be in Bini0 of out(I, L, ρ1). This is a contradiction. (ii) Suppose an element x is inserted into I to from I′. Consider the bin representation out(I, L, ρ). Suppose x is in Bini. We can define an injective mapping φ similarly as the mapping in part (i): φL(ρ) = ρ′ such that ρ′ i+1 = ρi+1 + 1 and ρ′ j = ρj for j ̸= i +","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. We can prove φL is injective and the correponding bin representation are neighbors by similar arguments in part (i). It remains to show the (ϵ, δ)-differentially private inequality. We can use the same proof for insertion and deletion, because ∥ρ −φL(ρ)∥1 = 1 in both cases. We abused the notation before and now we make a clear distinction: the notations L, cnt, ρ denote the random variables, while the notations ℓ, cnt, ρ denote the particular point in the sample space. For any measurable S ⊆V × Y and ℓ∈Z+, ρ ∈Y, denote Sℓ,ρ := {cnt : (ℓ, cnt, ρ) ∈S}. We also denote φ(S) = {(ℓ, cnt, φℓ(ρ)) |(ℓ, cnt, ρ) ∈S }. Observe that following properties:","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. First, since dE(I, I′) ≤1, for all ℓ∈Z+, Pr[L = ℓ] ≤eϵ1 Pr[L′ = ℓ] + δ1.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","2. Because of the truncated geometric distribution Geom(ϵ2, δ2) and the choice of Z, we have Pr[ρ /∈dom(φℓ)|L = ℓ] ≤δ2.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","3. For ρ ∈dom(φℓ), since ρ and ρ′ in both executions have the same distribution, we have Pr[ρ = ρ|L = ℓ] ≤eϵ2 · Pr[ρ′ = φℓ(ρ)|L′ = ℓ], noting that ∥ρ −φℓ(ρ)∥1 = 1.","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","4. For ρ ∈dom(φℓ), again we have ∥ρ −φℓ(ρ)∥=","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. Then, the (ϵ3, δ3)-differentially private prefix sum mechanism implies that Pr[cnt ∈Sℓ,y|ρ = ρ, L = ℓ] ≤eϵ3 · Pr[cnt′ ∈Sℓ,ρ|ρ′ = 38 φℓ(ρ), L′ = ℓ] + δ3. Then, we have the following inequalities: Pr[Exec(I) = (L, cnt, ρ) ∈S|L = ℓ] ≤ X ρ∈dom(φℓ) Pr[ρ = ρ|L = ℓ] · Pr[cnt ∈Sℓ,ρ|ρ = ρ, L = ℓ] + δ2 ≤ X ρ∈dom(φℓ) Pr[ρ = ρ|L = ℓ] · (eϵ3 · Pr[cnt′ ∈Sℓ,ρ|ρ′ = φℓ(ρ), L′ = ℓ] + δ3) + δ2 ≤ X ρ∈dom(φℓ) eϵ3+ϵ2 Pr[ρ′ = φℓ(ρ)|L′ = ℓ] · Pr[cnt′ ∈Sℓ,ρ|ρ′ = φℓ(ρ), L′ = ℓ] + δ3 + δ2 = X ρ′∈range(φℓ) eϵ3+ϵ2 Pr[ρ′ = ρ′|L′ = ℓ] · Pr[cnt′ ∈Sℓ,φ−1 ℓ (ρ′)|ρ′ = ρ′, L′ = ℓ] + δ3 + δ2 = eϵ3+ϵ2 · Pr[Exec(I′) = (L′, cnt′, ρ′) ∈φ(S)|L′ = ℓ] + δ3 + δ2, where the last equality holds because for all ρ′ ∈range(φℓ), cnt′ ∈Sφ−1 ℓ (ρ′) iff (ℓ, cnt′, ρ′) ∈ φ(S). Since Pr[L = ℓ] ≤eϵ1 · Pr[L′ = ℓ] + δ1 for all ℓ, using a standard DP-composition argument, we have Pr[Exec(I) = (L, cnt, ρ) ∈S] ≤eϵ1+ϵ2+ϵ3 · Pr[Exec(I′) = (L′, cnt′, ρ′) ∈φ(S)] + δ3 + δ2 + δ1. Finally, since φℓis injective and we know for all (ℓ, cnt, ρ) ∈S, (ℓ, cnt, φℓ(ρ)) ∈N(S), we have that Pr[Exec(I′) = (L′, cnt′, ρ′) ∈φ(S)] ≤Pr[Exec(I′) = (L′, cnt′, ρ′) ∈N(S)], and we finish the proof. Proof of Theorem 5.4: CompactBin’s corretness. We need to show that no filler element will be output before the last real element and no real element will be truncated. We know fact that for every i ∈[B], | P j≤i Ri −cnt[i]| ≤s since s is the upper bound on error of the prefix sum mechanism. Let i∗be the smallest i such that cnt[i] −s ≥0. If all cnt[i] < s, then let i∗= B +","True"
"A Theory of Composition for Differential Obliviousness.","3","","none","1. First, we observe that during the first i∗−1 iteration, no element will be output. Also, at the end of the iteration i∗−1, Buf contains P j≤i∗−1 Rj real elements. We know that P j≤i∗−1 Rj ≤cnt[i∗−1]+s ≤ 2s, so no real elements get truncated. Starting from the i∗iteration, for each iteration i, after reading the i-th bin into Buf, the algorithm has read P j≤i Ri real elements. Then, if we know at the end of the iteration, the output array does not have more than P j≤i Ri elements, then all the elements that in the output tape are still real. We simply have that for i ≥i∗, the output array will be appended to the length of cnt[i] −s at the end of the iteration and cnt[i] −s ≤P j≤i Ri. Also, we know that after the output step, Buf contains exactly P j≤i Ri −(cnt[i] −s) ≤2s real elements. So no real elements will be truncated. At the end of the algorithm, we append the whole Buf to the output. Since this Buf is sorted, the first filler element will be after the last real element. 39 Proof of Theorem 5.5: CompactBin is (ϵ, δ)-NPDO. First, due to Theorem 5.4 and the definition of ∼B, we know that CompactBin is strongly-NP. Also, notice that the view of the adversary fully depends on the (ϵ1, δ1)-DP prefix sum mechanism result cnt. By the definition of ∼B, we know there are at most two bins that have difference at most one given the neighboring input. Notice that we set ϵ1 = ϵ/2, δ1 = δ/(2(1 + eϵ1)). With group privacy theorem, it is straightforward that releasing cnt to the adversary is (ϵ, δ)-DP and thus CompactBin is (ϵ, δ)-DO. Therefore, we have CompactBin is (ϵ, δ)-NPDO. Proof of Theorem 5.6: CompactBin’s runtime. We have B iterations. Before each iteration, the Buf has size at most 2s. When we read the i-th bin into Buf, its size will be at most 2s + Z. So performing oblivious sorting on Buf takes O((Z +s) log(Z +s)) time. In total, the time complexity will be O(B(Z + s) log(Z + s)). B.4 Proofs for the privacy amplification theorem by DO-shuffle In Section 6, we mentioned that the it is suﬀice to prove the mechanism M′ 1 that provides the adversary with auxiliary information is (ϵ, δ)-NPDO w.r.t the input neighboring relation of ∼H (neighboring by Hamming distance at most 1) and output neighboring relation of ∼S (neighboring by swapping two messages). Equivalent view of M1. Without loss of generality, fix a pair of neighboring input configurations x = (x1, x2 . . . , xn) and x′ = (x′ 1, x2 . . . , xn) that only differ in the first client’s input. Feldman et al.","True"
