label,key,iri,type
International Workshop on Metrology for Automotive (MetroAutomotive),streams/conf/metroauto,https://dblp.org/streams/conf/metroauto,https://dblp.org/rdf/schema#Conference
Workshop on Metrology for Industry 4.0 and IoT (MetroInd4.0&IoT),streams/conf/metroi,https://dblp.org/streams/conf/metroi,https://dblp.org/rdf/schema#Conference
Conference on Primary and Secondary Computing Education Research (WIPSCE),streams/conf/wipsce,https://dblp.org/streams/conf/wipsce,https://dblp.org/rdf/schema#Conference
"International Conference on Metrology for Extended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)",streams/conf/metroxraine,https://dblp.org/streams/conf/metroxraine,https://dblp.org/rdf/schema#Conference
Mexican Conference on Human-Computer Interaction (MexIHC),streams/conf/mexihc,https://dblp.org/streams/conf/mexihc,https://dblp.org/rdf/schema#Conference
Work-in-Progress in Hardware and Software for Location Computation (WIPHAL),streams/conf/wiphal,https://dblp.org/streams/conf/wiphal,https://dblp.org/rdf/schema#Conference
International Symposium on Mathematical Foundations of Computer Science (MFCS),streams/conf/mfcs,https://dblp.org/streams/conf/mfcs,https://dblp.org/rdf/schema#Conference
Irish Conference on the Mathematical Foundations of Computer Science and Information Technology (MFCSIT),streams/conf/mfcsit,https://dblp.org/streams/conf/mfcsit,https://dblp.org/rdf/schema#Conference
"International Symposium on Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks (WiOpt)",streams/conf/wiopt,https://dblp.org/streams/conf/wiopt,https://dblp.org/rdf/schema#Conference
Web Information Systems and Mining (WISM),streams/conf/wism,https://dblp.org/streams/conf/wism,https://dblp.org/rdf/schema#Conference
International Conference on Multisensor Fusion and Integration for Intelligent Systems (MFI),streams/conf/mfi,https://dblp.org/streams/conf/mfi,https://dblp.org/rdf/schema#Conference
"ACM Workshop on Wireless Network Testbeds, Experimental Evaluation and Characterization (WiNTECH)",streams/conf/wintech,https://dblp.org/streams/conf/wintech,https://dblp.org/rdf/schema#Conference
Mathematical Foundations of Programming Semantics (MFPS),streams/conf/mfps,https://dblp.org/streams/conf/mfps,https://dblp.org/rdf/schema#Conference
Mardi Gras Conference,streams/conf/mg,https://dblp.org/streams/conf/mg,https://dblp.org/rdf/schema#Conference
International Conference on Wireless Information Networks and Systems (WINSYS),streams/conf/winsys,https://dblp.org/streams/conf/winsys,https://dblp.org/rdf/schema#Conference
International Workshop on Middleware for Grid Computing (MGC),streams/conf/mgc-ws,https://dblp.org/streams/conf/mgc-ws,https://dblp.org/rdf/schema#Conference
International Conference on Human-Computer Interaction with Mobile Devices and Services (MobileHCI),streams/conf/mhci,https://dblp.org/streams/conf/mhci,https://dblp.org/rdf/schema#Conference
Workshop on Intelligent Systems (WINS),streams/conf/wins,https://dblp.org/streams/conf/wins,https://dblp.org/rdf/schema#Conference
International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC),streams/conf/mcsoc,https://dblp.org/streams/conf/mcsoc,https://dblp.org/rdf/schema#Conference
Interdisciplinary World Congress on Mass Customization and Personalization (MCPC),streams/conf/mcpc,https://dblp.org/streams/conf/mcpc,https://dblp.org/rdf/schema#Conference
MCPR Workshops (MCPR),streams/conf/mcpr,https://dblp.org/streams/conf/mcpr,https://dblp.org/rdf/schema#Conference
Wireless Mobile Internet,streams/conf/wmi,https://dblp.org/streams/conf/wmi,https://dblp.org/rdf/schema#Conference
Mexican Conference on Pattern Recognition (MCPR),streams/conf/mcpr2,https://dblp.org/streams/conf/mcpr2,https://dblp.org/rdf/schema#Conference
Workshop on Medical Cyber-Physical Systems (MCPS),streams/conf/mcps,https://dblp.org/streams/conf/mcps,https://dblp.org/rdf/schema#Conference
Workshop on Mobile Computing Systems and Applications (HotMobile),streams/conf/wmcsa,https://dblp.org/streams/conf/wmcsa,https://dblp.org/rdf/schema#Conference
Monte Carlo and Quasi-Monte Carlo Methods (MCQMC),streams/conf/mcqmc,https://dblp.org/streams/conf/mcqmc,https://dblp.org/rdf/schema#Conference
International Workshop on Multiple Classifier Systems (MCS),streams/conf/mcs,https://dblp.org/streams/conf/mcs,https://dblp.org/rdf/schema#Conference
Workshop Mobile Commerce,streams/conf/wmc,https://dblp.org/streams/conf/wmc,https://dblp.org/rdf/schema#Conference
Workshop on Memory Performance Issues (WMPI),streams/conf/wmpi,https://dblp.org/streams/conf/wmpi,https://dblp.org/rdf/schema#Conference
Multi-Carrier Systems & Solutions (MCSS),streams/conf/mcss,https://dblp.org/streams/conf/mcss,https://dblp.org/rdf/schema#Conference
Wireless Mobile Applications and Services on WLAN Hotspots (WMASH),streams/conf/wmash,https://dblp.org/streams/conf/wmash,https://dblp.org/rdf/schema#Conference
"International Conference on Multimedia Communications, Services and Security (MCSS)",streams/conf/mcss2,https://dblp.org/streams/conf/mcss2,https://dblp.org/rdf/schema#Conference
Mobile Commerce Technologien und Anwendungen (MCTA),streams/conf/mcta,https://dblp.org/streams/conf/mcta,https://dblp.org/rdf/schema#Conference
Workshop über Mobile Ad-Hoc Netzwerke (WMAN),streams/conf/wman,https://dblp.org/streams/conf/wman,https://dblp.org/rdf/schema#Conference
"Machines, Computations, and Universality (MCU)",streams/conf/mcu,https://dblp.org/streams/conf/mcu,https://dblp.org/rdf/schema#Conference
International Workshop on Medical Computer Vision (MCV),streams/conf/mcv-ws,https://dblp.org/streams/conf/mcv-ws,https://dblp.org/rdf/schema#Conference
Wissensmanagement (WM),streams/conf/wm,https://dblp.org/streams/conf/wm,https://dblp.org/rdf/schema#Conference
"Wireless, Mobile and Ubiquitous Technologies in Education (WMUTE)",streams/conf/wmte,https://dblp.org/streams/conf/wmte,https://dblp.org/rdf/schema#Conference
Workshop From Objects to Agents (WOA),streams/conf/woa,https://dblp.org/streams/conf/woa,https://dblp.org/rdf/schema#Conference
International Conference on Multiple Criteria Decision Making (MCDM),streams/conf/mcdm,https://dblp.org/streams/conf/mcdm,https://dblp.org/rdf/schema#Conference
International Conference on eTechnologies (MCETECH),streams/conf/mcetech,https://dblp.org/streams/conf/mcetech,https://dblp.org/rdf/schema#Conference
Workshop on Nonlinear Speech Processing (WNSP),streams/conf/wnsp,https://dblp.org/streams/conf/wnsp,https://dblp.org/rdf/schema#Conference
Workshop on Multimedia Computing towards Fashion Recommendation (MCFR),streams/conf/mcfr,https://dblp.org/streams/conf/mcfr,https://dblp.org/rdf/schema#Conference
International Workshop on Multimedia Content Generation and Evaluation (MCGE),streams/conf/mcge,https://dblp.org/streams/conf/mcge,https://dblp.org/rdf/schema#Conference
Workshop on ns-3 (WNS3),streams/conf/wns3,https://dblp.org/streams/conf/wns3,https://dblp.org/rdf/schema#Conference
Workshop on Memory Centric High Performance Computing (MCHPC),streams/conf/mchpc,https://dblp.org/streams/conf/mchpc,https://dblp.org/rdf/schema#Conference
Mensch-Computer Interaktion im 21. Jahrhundert (MCI),streams/conf/mci,https://dblp.org/streams/conf/mci,https://dblp.org/rdf/schema#Conference
IEEE Metadata Conference (MD),streams/conf/md,https://dblp.org/streams/conf/md,https://dblp.org/rdf/schema#Conference
Mediterranean Conference on Information Systems (MCIS),streams/conf/mcis,https://dblp.org/streams/conf/mcis,https://dblp.org/rdf/schema#Conference
Mobile Computing in Medicine,streams/conf/mcm,https://dblp.org/streams/conf/mcm,https://dblp.org/rdf/schema#Conference
Conference on Machine Translation (WMT),streams/conf/wmt,https://dblp.org/streams/conf/wmt,https://dblp.org/rdf/schema#Conference
Mathematics and Computation in Music (MCM),streams/conf/mcm2,https://dblp.org/streams/conf/mcm2,https://dblp.org/rdf/schema#Conference
"Functional Programming, Concurrency, Simulation and Automated Reasoning",streams/conf/mcmaster,https://dblp.org/streams/conf/mcmaster,https://dblp.org/rdf/schema#Conference
Workshop on the Management of Replicated Data,streams/conf/wmrd,https://dblp.org/streams/conf/wmrd,https://dblp.org/rdf/schema#Conference
"International Conference on Multimedia Computing, Networking and Applications (MCNA)",streams/conf/mcna,https://dblp.org/streams/conf/mcna,https://dblp.org/rdf/schema#Conference
"Modelling, Computation and Optimization in Information Systems and Management Sciences (MCO)",streams/conf/mco,https://dblp.org/streams/conf/mco,https://dblp.org/rdf/schema#Conference
"Workshop on Internet Technologies, Applications, and Social Impact (WITASI)",streams/conf/witasi,https://dblp.org/streams/conf/witasi,https://dblp.org/rdf/schema#Conference
Workshop on Issues in the Theory of Security (WITS),streams/conf/wits2,https://dblp.org/streams/conf/wits2,https://dblp.org/rdf/schema#Conference
International Workshop on Medication and Adverse Drug Event Detection,streams/conf/medaded,https://dblp.org/streams/conf/medaded,https://dblp.org/rdf/schema#Conference
Mediterranean Conference on Algorithms (MedAlg),streams/conf/medalg,https://dblp.org/streams/conf/medalg,https://dblp.org/rdf/schema#Conference
Workshop on Information Technologies and Systems (WITS),streams/conf/wits,https://dblp.org/streams/conf/wits,https://dblp.org/rdf/schema#Conference
International Conference on Medical Biometrics (ICMB),streams/conf/medbiometrics,https://dblp.org/streams/conf/medbiometrics,https://dblp.org/rdf/schema#Conference
Mediterranean Communication and Computer Networking Conference (MedComNet),streams/conf/medcomnet,https://dblp.org/streams/conf/medcomnet,https://dblp.org/rdf/schema#Conference
World Information Technology Forum (WITFOR ),streams/conf/witfor,https://dblp.org/streams/conf/witfor,https://dblp.org/rdf/schema#Conference
"Workshop MEmory performance: DEaling with Applications, systems and architectures (MEDEA)",streams/conf/medea,https://dblp.org/streams/conf/medea,https://dblp.org/rdf/schema#Conference
International Conference on Management of Emergent Digital EcoSystems (MEDES),streams/conf/medes,https://dblp.org/streams/conf/medes,https://dblp.org/rdf/schema#Conference
Mediterranean Conference on Control and Automation (MED),streams/conf/med,https://dblp.org/streams/conf/med,https://dblp.org/rdf/schema#Conference
IFIP Annual Mediterranean Ad Hoc Networking Workshop (Med Hoc Net),streams/conf/medhocnet,https://dblp.org/streams/conf/medhocnet,https://dblp.org/rdf/schema#Conference
International Conference on Model and Data Engineering (MEDI),streams/conf/medi,https://dblp.org/streams/conf/medi,https://dblp.org/rdf/schema#Conference
International Conference on Information Security Theory and Practice (WISTP),streams/conf/wistp,https://dblp.org/streams/conf/wistp,https://dblp.org/rdf/schema#Conference
MediaEval Benchmarking Initiative for Multimedia Evaluation (MediaEval),streams/conf/mediaeval,https://dblp.org/streams/conf/mediaeval,https://dblp.org/rdf/schema#Conference
"Media Watermarking, Security, and Forensics",streams/conf/mediaforensics,https://dblp.org/streams/conf/mediaforensics,https://dblp.org/rdf/schema#Conference
Topical Conference on Wireless Sensors and Sensor Networks (WiSNet),streams/conf/wisnet,https://dblp.org/streams/conf/wisnet,https://dblp.org/rdf/schema#Conference
World Congress on Medical and Health Informatics (MedInfo),streams/conf/medinfo,https://dblp.org/streams/conf/medinfo,https://dblp.org/rdf/schema#Conference
International Mediterranean Conference on Communications and Networking (MeditCom),streams/conf/meditcom,https://dblp.org/streams/conf/meditcom,https://dblp.org/rdf/schema#Conference
International Conference on Mobile Data Management (MDM),streams/conf/mdm,https://dblp.org/streams/conf/mdm,https://dblp.org/rdf/schema#Conference
Workshop on Massive Data Analytics on the Cloud (MDAC),streams/conf/mdac,https://dblp.org/streams/conf/mdac,https://dblp.org/rdf/schema#Conference
International Workshop on Worldwide Language Service Infrastructure (WLSI),streams/conf/wlsi,https://dblp.org/streams/conf/wlsi,https://dblp.org/rdf/schema#Conference
Model Driven Architecture Foundations and Applications (MDAFA),streams/conf/mdafa,https://dblp.org/streams/conf/mdafa,https://dblp.org/rdf/schema#Conference
Modeling Decisions for Artificial Intelligence (MDAI),streams/conf/mdai,https://dblp.org/streams/conf/mdai,https://dblp.org/rdf/schema#Conference
Workshop on (Constraint) Logic Programming (WLP),streams/conf/wlp,https://dblp.org/streams/conf/wlp,https://dblp.org/rdf/schema#Conference
Model-Driven Enterprise Information Systems (MDEIS),streams/conf/mdeis,https://dblp.org/streams/conf/mdeis,https://dblp.org/rdf/schema#Conference
Multimedia Databases and Image Communication (MDIC),streams/conf/mdic,https://dblp.org/streams/conf/mdic,https://dblp.org/rdf/schema#Conference
Workshop on Knowledge Discovery and Data Mining (WKDD),streams/conf/wkdd,https://dblp.org/streams/conf/wkdd,https://dblp.org/rdf/schema#Conference
International Conference on Modelling and Development of Intelligent Systems (MDIS),streams/conf/mdis,https://dblp.org/streams/conf/mdis,https://dblp.org/rdf/schema#Conference
Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),streams/conf/micro,https://dblp.org/streams/conf/micro,https://dblp.org/rdf/schema#Conference
WSMO Implementation Workshop (WIW),streams/conf/wiw,https://dblp.org/streams/conf/wiw,https://dblp.org/rdf/schema#Conference
International Conference on Multilingual Digital Terminology Today (MDTT),streams/conf/mdtt,https://dblp.org/streams/conf/mdtt,https://dblp.org/rdf/schema#Conference
International Meeting on Membrane Computing and Biologically Inspired Process Calculi (MeCBIC),streams/conf/mecbic,https://dblp.org/streams/conf/mecbic,https://dblp.org/rdf/schema#Conference
International Symposium on Wireless Vehicular Communications (WiVeC),streams/conf/wivec,https://dblp.org/streams/conf/wivec,https://dblp.org/rdf/schema#Conference
Workshop on Middleware for Edge Clouds & Cloudlets (MECC),streams/conf/mecc,https://dblp.org/streams/conf/mecc,https://dblp.org/rdf/schema#Conference
International Workshop on MetaOS for the Cloud-Edge-IoT Continuum (MECC),streams/conf/mecc2,https://dblp.org/streams/conf/mecc2,https://dblp.org/rdf/schema#Conference
Italian Workshop on Artificial Life and Evolutionary Computation (WIVACE),streams/conf/wivace,https://dblp.org/streams/conf/wivace,https://dblp.org/rdf/schema#Conference
Mediterranean Conference on Embedded Computing (MECO),streams/conf/meco,https://dblp.org/streams/conf/meco,https://dblp.org/rdf/schema#Conference
USENIX Symposium on Mobile and Location-Independent Computing (MLICS),streams/conf/mlics,https://dblp.org/streams/conf/mlics,https://dblp.org/rdf/schema#Conference
International Conference on Machine Learning and Data Mining in Pattern Recognition (MLDM),streams/conf/mldm,https://dblp.org/streams/conf/mldm,https://dblp.org/rdf/schema#Conference
World Forum on Internet of Things (WF-IoT),streams/conf/wf-iot,https://dblp.org/streams/conf/wf-iot,https://dblp.org/rdf/schema#Conference
International Conference on Mobile and Contextual Learning (mLearn),streams/conf/mlearn,https://dblp.org/streams/conf/mlearn,https://dblp.org/rdf/schema#Conference
Mining and Learning with Graphs (MLG),streams/conf/mlg,https://dblp.org/streams/conf/mlg,https://dblp.org/rdf/schema#Conference
Western European Workshop on Research in Cryptology (WEWoRC),streams/conf/weworc,https://dblp.org/streams/conf/weworc,https://dblp.org/rdf/schema#Conference
Machine Learning in Health Care (MLHC),streams/conf/mlhc,https://dblp.org/streams/conf/mlhc,https://dblp.org/rdf/schema#Conference
Workshop on Machine Learning in High Performance Computing Environments (MLHPC),streams/conf/mlhpc-ws,https://dblp.org/streams/conf/mlhpc-ws,https://dblp.org/rdf/schema#Conference
Workshop on Everyday Virtual Reality,streams/conf/wevr-ws,https://dblp.org/streams/conf/wevr-ws,https://dblp.org/rdf/schema#Conference
International Conference on Machine Learning and Intelligent Communications (MLICOM),streams/conf/mlicom,https://dblp.org/streams/conf/mlicom,https://dblp.org/rdf/schema#Conference
Machine Learning Challenges Workshop (MLCW),streams/conf/mlcw,https://dblp.org/streams/conf/mlcw,https://dblp.org/rdf/schema#Conference
Workshop on End-User Software Engineering (WEUSE),streams/conf/weuse,https://dblp.org/streams/conf/weuse,https://dblp.org/rdf/schema#Conference
International Conference on Machine Learning and Intelligent Systems (MLIS),streams/conf/mlis,https://dblp.org/streams/conf/mlis,https://dblp.org/rdf/schema#Conference
Machine Learning for Multimodal Healthcare Data (ML4MHD),streams/conf/mlmhd,https://dblp.org/streams/conf/mlmhd,https://dblp.org/rdf/schema#Conference
International Workshop on Emerging Trends in Software Metrics,streams/conf/wetsom,https://dblp.org/streams/conf/wetsom,https://dblp.org/rdf/schema#Conference
International Workshop on Machine Learning in Medical Imaging (MLMI),streams/conf/mlmi-ws,https://dblp.org/streams/conf/mlmi-ws,https://dblp.org/rdf/schema#Conference
Machine Learning for Multimodal Interaction (MLMI),streams/conf/mlmi,https://dblp.org/streams/conf/mlmi,https://dblp.org/rdf/schema#Conference
International Workshop on Emerging Trends in Software Engineering for Blockchain (WETSEB),streams/conf/wetseb-ws,https://dblp.org/streams/conf/wetseb-ws,https://dblp.org/rdf/schema#Conference
International Conference on Machine Learning and Machine Intelligence (MLMI),streams/conf/mlmi2,https://dblp.org/streams/conf/mlmi2,https://dblp.org/rdf/schema#Conference
International Conference on Machine Learning for Cyber Physical Systems (ML4CPS),streams/conf/ml4cps,https://dblp.org/streams/conf/ml4cps,https://dblp.org/rdf/schema#Conference
International Conference on Mixed Design of Integrated Circuits and Systems (MIXDES),streams/conf/mixdes,https://dblp.org/streams/conf/mixdes,https://dblp.org/rdf/schema#Conference
Workshop on Exploring the Design and Engineering of Mixed Reality Systems (MIXER),streams/conf/mixer,https://dblp.org/streams/conf/mixer,https://dblp.org/rdf/schema#Conference
International Conference on Genetic and Evolutionary Computing (WGEC),streams/conf/wgec,https://dblp.org/streams/conf/wgec,https://dblp.org/rdf/schema#Conference
USENIX Microkernels and Other Kernel Architectures Symposium (Microkernels),streams/conf/mkern,https://dblp.org/streams/conf/mkern,https://dblp.org/rdf/schema#Conference
International Conference on Intelligent Computer Mathematics (CICM),streams/conf/mkm,https://dblp.org/streams/conf/mkm,https://dblp.org/rdf/schema#Conference
Working Group on Ada Performance Issues,streams/conf/wgada,https://dblp.org/streams/conf/wgada,https://dblp.org/rdf/schema#Conference
Multikonferenz Wirtschaftsinformatik (MKWI),streams/conf/mkwi,https://dblp.org/streams/conf/mkwi,https://dblp.org/rdf/schema#Conference
ACM SIGPLAN Workshop on ML (ML),streams/conf/ml,https://dblp.org/streams/conf/ml,https://dblp.org/rdf/schema#Conference
International Workshop on Graph-Theoretic Concepts in Computer Science (WG),streams/conf/wg,https://dblp.org/streams/conf/wg,https://dblp.org/rdf/schema#Conference
"International Conference on Machine Learning; Models, Technologies and Applications (MLMTA)",streams/conf/mlmta,https://dblp.org/streams/conf/mlmta,https://dblp.org/rdf/schema#Conference
International Conference on Machine Learning for Cyber Security (ML4CS),streams/conf/ml4cs,https://dblp.org/streams/conf/ml4cs,https://dblp.org/rdf/schema#Conference
International Workshop on Functional and (Constraint) Logic Programming (WFLP),streams/conf/wflp,https://dblp.org/streams/conf/wflp,https://dblp.org/rdf/schema#Conference
Machine Learning for Health Workshop (ML4H),streams/conf/ml4h,https://dblp.org/streams/conf/ml4h,https://dblp.org/rdf/schema#Conference
Workshop on Machine Learning for CAD (MLCAD),streams/conf/mlcad,https://dblp.org/streams/conf/mlcad,https://dblp.org/rdf/schema#Conference
Workstations for Experiments,streams/conf/wfe,https://dblp.org/streams/conf/wfe,https://dblp.org/rdf/schema#Conference
Machine Learning in Computational Biology Meeting (MLCB),streams/conf/mlcb,https://dblp.org/streams/conf/mlcb,https://dblp.org/rdf/schema#Conference
International Symposium on Molecular Logic and Computational Synthetic Biology (MLCSB),streams/conf/mlcsb,https://dblp.org/streams/conf/mlcsb,https://dblp.org/rdf/schema#Conference
IEEE International Conference on Factory Communication Systems (WFCS),streams/conf/wfcs,https://dblp.org/streams/conf/wfcs,https://dblp.org/rdf/schema#Conference
International Conference on Mathematical Modeling and Computational Science (MMCP),streams/conf/mmcp,https://dblp.org/streams/conf/mmcp,https://dblp.org/rdf/schema#Conference
International Conference on Methods & Models in Automation & Robotics (MMAR),streams/conf/mmar,https://dblp.org/streams/conf/mmar,https://dblp.org/rdf/schema#Conference
Massively Multi-Agent Systems (MMAS),streams/conf/mmas,https://dblp.org/streams/conf/mmas,https://dblp.org/rdf/schema#Conference
Workshop on the Economics of Information Security (WEIS),streams/conf/weis,https://dblp.org/streams/conf/weis,https://dblp.org/rdf/schema#Conference
ACM Multimedia Asia (MMAsia),streams/conf/mmasia,https://dblp.org/streams/conf/mmasia,https://dblp.org/rdf/schema#Conference
"International GI/ITG Conference on Measurement, Modelling and Evaluation of Computing Systems (MMB)",streams/conf/mmb,https://dblp.org/streams/conf/mmb,https://dblp.org/rdf/schema#Conference
International Workshop on Exception Handling,streams/conf/weh-ws,https://dblp.org/streams/conf/weh-ws,https://dblp.org/rdf/schema#Conference
International Conference on Modern Management based on Big Data (MMBD),streams/conf/mmbd,https://dblp.org/streams/conf/mmbd,https://dblp.org/rdf/schema#Conference
Workshop on Mathematical Methods in Biomedical Image Analysis (MMBIA),streams/conf/mmbia,https://dblp.org/streams/conf/mmbia,https://dblp.org/rdf/schema#Conference
Web Delivering of Music (WEDELMUSIC),streams/conf/wedelmusic,https://dblp.org/streams/conf/wedelmusic,https://dblp.org/rdf/schema#Conference
Workshop-School on Theoretical Computer Science (WEIT),streams/conf/weit,https://dblp.org/streams/conf/weit,https://dblp.org/rdf/schema#Conference
Mathematical Methods for Curves and Surfaces (MMCS),streams/conf/mmcs,https://dblp.org/streams/conf/mmcs,https://dblp.org/rdf/schema#Conference
Conference on Business Informatics (CBI),streams/conf/wecwis,https://dblp.org/streams/conf/wecwis,https://dblp.org/rdf/schema#Conference
ACM International Workshop on Multimedia Databases (MMDB),streams/conf/mmdb,https://dblp.org/streams/conf/mmdb,https://dblp.org/rdf/schema#Conference
International Conference on Advances in Multimedia (MMEDIA),streams/conf/mmedia,https://dblp.org/streams/conf/mmedia,https://dblp.org/rdf/schema#Conference
International Enformatika Conference (IEC),streams/conf/wec,https://dblp.org/streams/conf/wec,https://dblp.org/rdf/schema#Conference
Metadata Management in Grid and P2P Systems (MMGPS),streams/conf/mmgps,https://dblp.org/streams/conf/mmgps,https://dblp.org/rdf/schema#Conference
Mathematical Methods in Computer Science (MMICS),streams/conf/mmics,https://dblp.org/streams/conf/mmics,https://dblp.org/rdf/schema#Conference
Web Science Conference (WebSci),streams/conf/websci,https://dblp.org/streams/conf/websci,https://dblp.org/rdf/schema#Conference
"Web Services, E-Business, and the Semantic Web (WES)",streams/conf/wes,https://dblp.org/streams/conf/wes,https://dblp.org/rdf/schema#Conference
International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),streams/conf/wetice,https://dblp.org/streams/conf/wetice,https://dblp.org/rdf/schema#Conference
International Conference on Machine Learning for Networking (MLN),streams/conf/mln,https://dblp.org/streams/conf/mln,https://dblp.org/rdf/schema#Conference
International Conference on Machine Learning and Natural Language Processing (MLNLP),streams/conf/mlnlp,https://dblp.org/streams/conf/mlnlp,https://dblp.org/rdf/schema#Conference
Workshop on Embedded Systems Security (WESS),streams/conf/wess,https://dblp.org/streams/conf/wess,https://dblp.org/rdf/schema#Conference
ML Family/OCaml Users and Developers Workshops (ML/OCaml),streams/conf/mlocaml,https://dblp.org/streams/conf/mlocaml,https://dblp.org/rdf/schema#Conference
International Workshop on Machine Learning and Data Mining for Sports Analytics (MLSA),streams/conf/mlsa,https://dblp.org/streams/conf/mlsa,https://dblp.org/rdf/schema#Conference
Workshop on Embedded and Cyber-Physical Systems Education (WESE),streams/conf/wese,https://dblp.org/streams/conf/wese,https://dblp.org/rdf/schema#Conference
International Workshop on Machine Learning in Systems Biology (MLSB),streams/conf/mlsb,https://dblp.org/streams/conf/mlsb,https://dblp.org/rdf/schema#Conference
Symposium on Machine Learning in Speech and Language Processing (MLSLP),streams/conf/mlslp,https://dblp.org/streams/conf/mlslp,https://dblp.org/rdf/schema#Conference
ACM SIGPLAN Workshop on Generic Programming (WGP),streams/conf/wgpsigplan,https://dblp.org/streams/conf/wgpsigplan,https://dblp.org/rdf/schema#Conference
International Workshop on Machine Learning for Signal Processing (MLSP),streams/conf/mlsp,https://dblp.org/streams/conf/mlsp,https://dblp.org/rdf/schema#Conference
Machine Learning Summer School,streams/conf/mlss,https://dblp.org/streams/conf/mlss,https://dblp.org/rdf/schema#Conference
Workshop em Engenharia de Requisitos (WER),streams/conf/wer,https://dblp.org/streams/conf/wer,https://dblp.org/rdf/schema#Conference
Conference on Machine Learning and Systems (MLSys),streams/conf/mlsys,https://dblp.org/streams/conf/mlsys,https://dblp.org/rdf/schema#Conference
Workshop on Machine Learning Methods in Visualisation for Big Data (MLVis),streams/conf/mlvis-ws,https://dblp.org/streams/conf/mlvis-ws,https://dblp.org/rdf/schema#Conference
International Workshop on Electronic Commerce (WELCOM),streams/conf/welcom,https://dblp.org/streams/conf/welcom,https://dblp.org/rdf/schema#Conference
ACM International Conference on Multimedia (MM),streams/conf/mm,https://dblp.org/streams/conf/mm,https://dblp.org/rdf/schema#Conference
International Workshop on Multimedia for Cultural Heritage (MM4CH),streams/conf/mm4ch,https://dblp.org/streams/conf/mm4ch,https://dblp.org/rdf/schema#Conference
"Medical Imaging: Image Perception, Observer Performance, and Technology Assessment",streams/conf/miipop,https://dblp.org/streams/conf/miipop,https://dblp.org/rdf/schema#Conference
Medical Informatics Europe (MIE),streams/conf/mie,https://dblp.org/streams/conf/mie,https://dblp.org/rdf/schema#Conference
International Conference on Machine Intelligence and Emerging Technologies (MIET),streams/conf/miet,https://dblp.org/streams/conf/miet,https://dblp.org/rdf/schema#Conference
International Workshop on Information Forensics and Security (WIFS),streams/conf/wifs,https://dblp.org/streams/conf/wifs,https://dblp.org/rdf/schema#Conference
Motion in Games (MIG),streams/conf/mig,https://dblp.org/streams/conf/mig,https://dblp.org/rdf/schema#Conference
Workshop & Challenge on Micro-gesture Analysis for Hidden Emotion Understanding (MiGA),streams/conf/miga,https://dblp.org/streams/conf/miga,https://dblp.org/rdf/schema#Conference
Wissenschaftsforum (WiFo),streams/conf/wifo,https://dblp.org/streams/conf/wifo,https://dblp.org/rdf/schema#Conference
"Medical Imaging: Image-Guided Procedures, Robotic Interventions, and Modeling",streams/conf/miigp,https://dblp.org/streams/conf/miigp,https://dblp.org/rdf/schema#Conference
Medical Imaging: Image Processing,streams/conf/miip,https://dblp.org/streams/conf/miip,https://dblp.org/rdf/schema#Conference
International Workshop on Wireless Access Flexibility (WiFlex),streams/conf/wiflex,https://dblp.org/streams/conf/wiflex,https://dblp.org/rdf/schema#Conference
Workshop on Industrial-Strength Formal Specification Techniques (WIFT),streams/conf/wift,https://dblp.org/streams/conf/wift,https://dblp.org/rdf/schema#Conference
International Conference on Mining Intelligence and Knowledge Exploration (MIKE),streams/conf/mike,https://dblp.org/streams/conf/mike,https://dblp.org/rdf/schema#Conference
USENIX Workshop on Industrial Experiences with Systems Software (WIESS),streams/conf/wiess,https://dblp.org/streams/conf/wiess,https://dblp.org/rdf/schema#Conference
Rechnergestützter Entwurf und Architektur mikroelektronischer Systeme,streams/conf/mikro,https://dblp.org/streams/conf/mikro,https://dblp.org/rdf/schema#Conference
Military Communications and Information Systems Conference (MilCIS),streams/conf/milcis,https://dblp.org/streams/conf/milcis,https://dblp.org/rdf/schema#Conference
ACM International Workshop on Web Information and Data Management (WIDM),streams/conf/widm,https://dblp.org/streams/conf/widm,https://dblp.org/rdf/schema#Conference
IEEE Military Communications Conference (MILCOM),streams/conf/milcom,https://dblp.org/streams/conf/milcom,https://dblp.org/rdf/schema#Conference
"IFAC Conference on Manufacturing Modelling, Management, and Control (MIM)",streams/conf/mim,https://dblp.org/streams/conf/mim,https://dblp.org/rdf/schema#Conference
International Conference on Wireless Intelligent and Distributed Environment for Communication (WIDECOM),streams/conf/widecom,https://dblp.org/streams/conf/widecom,https://dblp.org/rdf/schema#Conference
International Symposium on Open Collaboration (OpenSym),streams/conf/wikis,https://dblp.org/streams/conf/wikis,https://dblp.org/rdf/schema#Conference
Web Intelligence Meets Brain Informatics (WImBI),streams/conf/wimbi,https://dblp.org/streams/conf/wimbi,https://dblp.org/rdf/schema#Conference
Microcomputing,streams/conf/microcomputing,https://dblp.org/streams/conf/microcomputing,https://dblp.org/rdf/schema#Conference
International Conference on Microservices (Microservices),streams/conf/microservices,https://dblp.org/streams/conf/microservices,https://dblp.org/rdf/schema#Conference
